UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	7
826	55
0	0
75	128
0	128
0	5
0	5
7	1497
51	1497
0	713
49	713
2	894
60	894
1	56
5	56
46	49
0	49
87	960
76	960
26277	885
594	102548
18102	102547
0	0
59	8
1	1
0	1
29	26
0	26
253	99
0	94
1	66
0	43
141	101
1094	62
197	29
40	62
0	61
64	20
0	0
0	0
0	66
0	93
0	0
0	0
84	1
325	15
187	14
4	0
462	9
41	49
0	42
296	16
0	0
0	0
60	4
288	8
0	0
0	0
1	0
0	0
12	17
0	0
0	17
281	9
0	0
176	82
1	34
163	161
1	160
6	10
0	10
221	8
0	0
0	0
0	0
481	71
49	21
0	20
173	11
40	46
0	46
12	32
0	32
117	6
156	84
0	84
5	2
0	2
9	8
0	8
0	0
0	0
1	0
0	0
441	49
43	0
8	4
17	49
0	34
14	2
2	0
6	25
0	25
0	0
60	2
39	1
9	38
58	6
0	2
0	0
0	0
3	13
0	13
10	34
0	34
88	7
0	0
0	0
43	76
0	74
104	10
48	2
10	2
0	0
0	0
58	41
30	2
212	11
0	0
1391	42
3	0
79	75
0	73
212	14
16	18
0	18
0	0
0	0
60	33
0	30
106	65
0	61
262	6
811	52
20	1
153	147
0	145
26	1
91	4
419	22
47	3
173	11
359	20
1	9
0	9
6	3
0	3
3	1
0	1
4	0
1	2
0	2
137	90
0	87
4	16
0	15
17	1
16	10
0	9
2	0
82	15
0	0
0	0
5	0
0	0
1	0
1	3
0	3
0	0
0	0
94	56
2	53
114	1
489	341
0	341
829	424
0	405
26	3
5	2
79	37
0	36
661	23
803	90
2	2
0	2
380	20
986	86
841	48
350	14
262	13
3	0
32	33
0	32
14	10
0	10
48	33
0	29
1594	123
1	8
0	8
380	93
145	101
0	99
6	0
130	3
27	0
2	4
0	4
52	5
0	0
0	0
0	0
20	2
0	0
0	0
165	7
165	9
11	7
0	7
80	61
145	65
0	0
0	0
43	6
57	8
40	29
0	28
5	0
65	7
101	15
84	3
304	9
0	0
0	0
104	121
0	121
3	6
0	3
16	4
10	1
200	24
10	8
0	7
8	6
0	3
72	39
0	36
670	47
6	0
190	110
0	109
107	5
511	17
27	2
230	11
36	46
0	46
2	12
0	3
191	102
0	102
2	0
93	6
312	29
350	29
17	41
307	21
246	45
261	12
351	102
0	101
1	1
0	1
12	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
125	10
426	14
0	41
1	9
16	15
0	15
297	163
0	159
0	0
129	15
78	2
0	15
452	17
122	12
111	44
24	9
0	9
0	0
336	16
19	20
0	20
504	16
131	0
43	42
0	38
187	10
87	150
0	139
1	3
33	34
0	34
44	25
350	26
0	0
116	9
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
89902	55
784	1
20836	9
43737	1420
3744	1390
4878	5
99395	395
90669	12850
9471	12437
93393	50
219992	138
29795	24
46221	32
0	0
0	0
0	0
0	1
2	0
0	0
0	0
14	0
0	0
0	3
0	0
0	0
1	10
0	0
0	0
296	318
0	0
0	3
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	3
0	0
329	0
0	0
0	0
0	0
0	0
233	519
0	519
2	0
0	5
0	0
0	0
657	369
4	9
6	0
0	0
0	0
0	0
0	0
0	0
0	0
321	392
0	0
0	199
0	0
0	0
0	0
0	0
273	0
0	0
0	0
0	0
0	0
793	0
0	0
412	160
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
184	0
0	15
0	0
0	0
0	0
0	218
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1256	0
0	0
0	0
0	0
9	0
113	305
0	0
0	0
1	0
0	0
10	25
0	0
0	0
0	0
0	0
0	0
0	0
9	129
1	0
0	0
0	0
8	0
0	2
0	0
2168	405
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	0
0	0
0	0
0	0
0	0
577	241
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
133	0
3	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
244	0
4	0
0	0
0	0
5	2
0	0
0	3
1	0
5	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
190	0
0	0
2	9
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
178	54
566	1578
1	1578
0	0
0	0
0	0
0	0
0	0
1	9
0	4
0	4
0	4
0	8
0	9
41	21
0	21
0	0
0	0
0	0
0	27
2	225
1	216
1	125
0	2
1	61
0	2
0	10
0	2
344	23
0	23
516	0
5	0
54	787
15	787
0	937
3	948
0	876
1	825
5	976
1	497
0	552
4	545
781	0
171	160
13	160
3281	1
1615	1
16	0
0	0
1	0
0	0
0	0
0	0
0	0
2	12
0	1
0	12
0	7
0	1
5	0
465	883
0	703
0	179
0	35
15901	36
48	1
142	0
0	0
1470	2398
0	2398
146	2044
2	506
349	0
9006	4
103	0
657	1
0	0
0	0
0	0
0	0
0	0
0	0
9	3
0	1
1	2
13	2
0	2
545	28
0	28
0	0
0	0
0	0
0	0
0	284
64	257
6	14
0	284
475	0
72	61
0	6
0	183
0	185
0	174
0	176
0	2
0	0
0	151
0	28
0	191
0	2481
0	13
0	0
0	2669
41	2107
4	2297
0	2402
0	16
0	324
27	28
0	2431
0	2618
49	0
0	0
0	0
53	19
2	19
1	2226
28	993
0	2456
0	2554
1	2301
3	2468
0	10
0	2639
10	13
149	2263
1	2468
84	0
0	0
1784	1
2769	401
0	401
0	1
0	1
0	1
0	0
85	0
8	14
225	15
0	0
0	0
0	1
191	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
872	1399
0	1399
0	0
0	168
2	164
0	174
38	3
0	19
270	510
0	509
30	510
239	0
0	0
0	49
0	49
0	0
0	0
0	0
3	86
1	85
0	454
2	595
44	666
0	553
0	32
0	493
0	120
1	7
3	272
105	288
3	22
10	45
0	26
8	26
0	0
0	0
0	0
91	594
0	0
0	35
1	573
0	100
0	53
0	8
12	8
0	0
0	0
0	0
0	0
7	15
0	15
0	0
0	0
0	0
15	331
0	335
0	131
0	2
1	2
0	0
0	0
87	575
0	575
2	2
0	2
1970	287
0	241
0	2
1	43
44	197
0	0
0	197
0	58
673	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
5	28
1	15
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
2	8
3	0
195	0
46	304
0	111
0	0
0	0
314	0
400	1189
0	498
1	1
2	721
138	23
0	21
1	19
3	2
0	2
0	0
0	0
27	348
0	352
0	90
0	255
21	255
4	10
0	0
0	24
214	24
1	75
13	75
0	0
0	0
0	0
0	0
0	0
0	0
15	779
0	0
0	528
0	286
1	0
0	0
0	304
1928	198
1	197
4	208
14	208
884	0
0	290
163	290
2820	0
0	0
0	0
0	0
0	0
0	0
846	489
8	489
0	15
0	29
0	29
38	6
0	6
0	0
0	0
0	669
67	669
0	249
1173	12752
554	9143
1	527
0	5625
0	4131
3	1
0	2901
9	52
1	20
0	29
7	52
1	0
0	13
64	77
0	77
0	42
0	180
45	180
0	163
0	142
0	0
7	64
0	64
0	4
1	0
0	0
4	3
1	3
0	1
204	291
0	0
2	291
0	0
0	3
0	235
0	205
5	235
8	206
0	0
0	27
0	1
0	2
0	0
0	0
0	728
0	0
2	741
8	741
203	2087
0	1908
0	268
0	52
0	0
0	0
0	0
0	0
0	0
40	0
0	2
0	2
0	2
3	57
5	57
0	0
0	0
4487	1
0	2
0	2
3	43
3	38
0	43
1611	0
131	40
0	4
0	36
0	0
0	3
1344	36
0	2
0	31
10	80
22	57
0	49
0	3
0	1
0	3
5	7318
144	0
109	291
0	210
0	291
0	0
0	0
0	0
0	0
0	0
0	0
1	271
0	271
18	120
0	187
0	242
32	141
217	0
4	62
1	308
0	341
1	237
0	191
0	39
0	7
0	77
125	186
0	186
1716	322
0	322
0	0
0	0
15	0
0	0
1328	0
29	1294
0	1110
0	0
0	4
817	67
8	67
0	17
0	0
0	0
0	3
99	2
0	0
68	1234
0	961
5	899
0	693
0	456
0	393
0	0
1	158
0	0
51	0
0	0
538	1
0	0
0	0
0	0
0	0
0	0
3419	1293
0	0
0	10
4	11
1041	0
0	0
0	0
0	0
0	1585
456	1586
0	40
0	0
0	109
52	129
0	55
9	63
0	63
0	0
0	19
2	19
0	19
3	1
0	1
161	0
0	0
0	0
0	9
9	168
0	33
0	144
434	29
0	0
1	29
6	64
10	75
0	1
0	2
1	13
0	64
1325	2
0	0
0	0
3	0
0	0
0	0
580	1145
0	230
0	1144
25	5
0	0
0	0
0	5
0	5
0	1
12	224
0	444
134	454
0	472
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	101
1	101
0	65
29	13
3	9
6	22
2	9
1400	1
197	0
0	51
0	0
0	0
0	15
53	49
2	2
0	49
7	1
11	1752
0	1912
0	2001
0	2163
0	48
12	0
285	0
2	0
48	256
0	31
0	256
0	0
0	0
1097	96
0	96
0	0
0	472
0	515
0	565
0	521
0	2
0	2
4	564
55	75
0	414
450	55
0	20
0	6
0	0
0	33
94	0
2997	6076
0	33
7	5157
2	1878
0	729
149	12
9	182
7	195
0	195
174	298
1	56
1	298
0	14
0	0
0	138
11	138
0	44
0	46
0	51
0	49
3	39
11	131
0	85
2	100
0	7
0	38
0	38
8	0
18	0
0	0
0	1
0	1
0	1
0	1
0	1
207	0
66	246
2	246
14	0
1433	358
3	357
0	294
118	0
30	11
0	9
9	5
0	1
0	0
0	0
0	0
6	0
37	0
9	19
0	19
0	3
433	196
0	196
234	2
0	2
1	0
181	60
0	0
0	0
0	60
0	59
2	59
0	0
0	0
737	0
1	235
2	249
0	214
0	76
1	9
0	9
0	10
0	1
0	1
0	1
1	0
30	85
0	67
14	85
0	0
0	0
0	19
76	36
475	0
0	0
0	0
0	0
863	98
0	98
22	200
1	210
176	199
0	7
0	4
0	5
0	5
0	4
0	2
0	2
0	2
0	0
0	0
0	0
29	928
0	51
0	880
2	0
23	118
25	0
3	0
24	0
0	0
0	0
0	0
109	738
0	118
0	30
0	0
0	641
18	35
0	35
0	0
152	5
0	5
1197	2531
0	372
4	0
5	2159
4	27
1	6
0	11
0	8
0	0
0	0
0	0
0	1
0	1
4	1
6	6
0	6
1	6
0	0
3	0
0	0
0	0
1	0
421	1
63	15
1	15
73	10
0	10
0	0
351	392
0	392
0	0
0	0
0	0
0	0
253	0
79	287
8	287
9	0
401	1311
49	1311
0	701
15	158
0	667
0	574
8	633
0	5
0	673
14	663
0	75
0	33
57	36
2	30
0	0
0	1
3	43
0	42
0	0
88	840
3	344
0	304
0	795
0	0
0	127
0	127
0	127
0	40
235	2335
246	2195
3	103
0	0
228	295
3159	209
72	207
0	1577
0	22
973	1577
4	88
0	40
0	116
0	0
0	71
0	43
25	361
29	361
1	142
0	69
0	60
0	52
0	16
0	0
0	0
24	438
0	438
0	170
12	0
0	0
211	1
952	1239
8	1175
0	0
0	29
0	0
0	386
0	290
0	279
0	1102
0	11
0	1112
0	155
0	0
0	44
0	1177
5	1224
0	588
0	48
2	478
0	340
0	58
0	10
0	45
0	0
0	5
481	178
0	178
0	172
0	146
0	74
0	32
0	32
0	25
0	11
0	3
0	0
0	0
0	0
0	0
53	0
381	129
0	129
0	18
111	225
0	225
0	182
250	1555
0	1555
9	126
31	106
0	64
0	44
0	0
0	0
0	0
0	0
2563	495
0	495
1108	140
3	118
0	22
0	117
0	0
315	1
0	41
1	41
0	0
1104	147
0	3
0	6
0	137
0	357
43	1137
100	1008
0	18
2	182
19	231
2	0
1	140
374	11
8	11
3	0
4	0
1	5
0	5
1	0
1	1
0	0
0	1
0	0
0	0
61	174
0	174
0	66
0	26
0	0
0	45
2	28
0	50
0	0
1	0
0	0
0	6
0	0
0	6
672	20
4	4
0	16
17	0
0	0
0	0
0	773
0	615
0	778
21	633
10	602
0	67
0	82
1048	52
0	42
0	8
109	0
6	178
1	10
2	167
0	4
0	43
0	23
375	0
13	191
61	258
0	34
0	74
6	11
0	0
0	12
0	6
0	6
467	192
0	192
0	0
0	0
371	17
0	0
0	0
0	17
0	0
9	84
1	34
5	41
0	53
20	252
3	252
0	0
19	157
0	151
0	30
0	1
1	7
26	44
0	0
0	0
0	44
0	1
0	1
231	0
0	0
321	101
15	101
0	48
0	19
3	14
56	20
0	20
300	27
0	27
0	0
0	0
28	0
0	0
0	0
55	1545
152	1538
0	7
0	61
2	65
0	63
0	4
0	0
6	0
0	461
1	426
0	414
0	0
331	0
0	0
0	0
10	0
12	0
0	0
0	0
0	0
0	0
0	0
0	351
9	351
2	507
0	233
0	66
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	7
16	19
0	15
0	189
311	189
0	0
0	0
0	0
3	52
22	52
51	480
0	618
0	524
27	563
0	0
0	0
23	21
0	21
1	1
0	1
1	0
0	26
8	26
0	14
29	4
0	4
0	0
1	0
0	0
558	387
0	387
0	0
0	0
0	0
0	0
3169	1
0	0
0	0
0	0
0	0
29	0
2	168
2	162
0	28
0	3
3	19
0	28
2	6
0	0
0	25
0	0
196	396
1	360
0	44
4	58
863	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
236	1082
12	1082
341	221
0	20
23	200
713	0
0	0
0	0
0	0
42	33
0	33
0	2
238	2493
0	0
0	260
67	2513
0	21
46	2493
0	2488
2	0
84	0
0	197
0	190
0	7
0	197
109	6
1	6
0	0
131	92
1	92
0	0
0	0
0	0
0	0
0	0
0	0
4	219
1	7
0	214
0	218
369	0
1	173
26	173
0	70
297	146
4	146
0	16
26	16
44	242
1	242
2257	51
0	51
517	1
125	4473
0	4375
3	4502
6	246
0	0
1	29
0	0
0	0
0	0
32	47
0	47
0	17
0	11
0	0
0	0
0	0
0	5
1	5
1	0
0	0
0	0
11	1
0	1
0	0
0	0
0	0
153	223
0	1
0	0
0	223
0	0
114	105
17	84
0	84
235	19
7	3
0	19
902	1
73	385
4	384
0	1
0	0
0	62
0	323
0	194
1	194
6	16
0	301
860	26
0	0
0	0
0	26
2	0
1730	9
0	8
0	0
48	0
1	30
2	20
1	22
0	21
0	17
0	21
3	0
0	1
2767	2
2	0
17	0
0	0
14	124
0	20
0	8
11	25
0	13
34	2
0	1
83	0
0	0
236	87
5	76
0	87
0	86
0	52
0	29
0	0
5	0
0	0
749	35
0	35
59	0
0	0
3	692
102	802
1	168
1	79
0	101
0	6
1	1
8640	8
13	0
0	0
0	0
0	0
1	0
0	0
1	13
0	2
0	8
0	8
0	13
2523	0
15	0
0	0
257	1442
0	1441
0	15
0	0
0	0
0	73
0	20
0	20
2	94
903	0
0	0
20	0
0	1219
160	1219
0	0
0	0
4	574
127	564
0	244
0	80
351	296
2	1
0	295
337	0
0	0
0	0
0	0
0	0
0	0
4	236
0	210
0	210
0	219
0	225
1	0
0	0
17	110
1	1011
0	1021
0	184
4	0
0	208
0	350
16	111
0	0
12	218
20	125
3	44
0	0
5	3
0	26
0	0
21	125
0	633
0	617
0	610
0	570
1	150
1	59
2	610
50	208
0	208
245	40
0	40
193	301
1	301
0	0
0	0
16	218
0	20
0	136
0	13
0	16
0	202
0	2
59	99
0	2
0	76
0	99
2	69
38	870
5	3
0	11
0	12
1	870
151	0
0	0
0	0
0	0
15	131
2	1
1	131
5	50
0	50
0	17
42	155
0	1
0	1
0	155
2	3
0	0
0	0
0	0
9	29
0	29
0	118
1825	576
12	4
14	458
99	0
3	258
1727	517
0	517
0	2
0	140
0	5
5	140
0	0
118	2028
0	132
4	2028
11	328
0	22
1	4
2	70
0	246
0	132
0	98
34	0
0	0
250	0
1416	1900
0	1899
0	3
0	50
0	14
0	206
0	305
7	305
0	11
0	7
0	19
65	280
0	4
0	188
0	247
0	0
20	47
0	18
0	14
0	47
1630	0
112	0
378	354
2	354
710	2823
1711	2825
65	801
6	786
0	37
0	246
1	199
0	0
1008	785
0	165
0	167
0	6
0	6
0	35
0	32
0	103
0	318
0	131
0	423
2	36
0	0
522	0
0	0
0	0
0	0
4673	25
29	21
0	0
700	1166
0	1166
509	0
0	29
134	44
0	44
0	0
0	0
0	0
0	0
64	27
0	17
0	10
5	430
21	343
0	256
0	298
0	249
0	31
4806	55
0	54
0	348
29	9
31	523
24	518
0	2
0	0
64	0
20	734
186	924
2	719
0	865
0	661
0	21
139	21
0	5
0	4
0	12
0	0
0	173
4	269
0	130
0	107
0	118
1	95
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
260	50
0	172
12	172
0	23
2	714
0	727
0	17
1	659
438	0
0	44
0	57
0	26
0	7
25	57
26	1096
5	968
290	1088
4	98
0	118
5	166
0	261
0	4
580	0
165	16
0	0
0	16
0	16
0	15
0	0
0	3
0	3
0	22
459	84
0	50
0	33
0	0
0	0
0	0
119	0
12	2507
100	2507
894	418
0	418
0	1
0	0
48	200
1	200
0	214
0	161
1	194
0	1
0	1
1	1
0	0
285	0
0	46
0	26
0	1
21	48
0	34
0	1
0	1
15	0
0	21
0	324
1	278
0	304
0	119
0	243
0	7
0	7
0	0
0	0
16	129
30	129
12	0
21	0
11	1103
3	1161
0	382
0	325
0	909
0	340
0	178
49	0
1	61
0	50
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
84	1047
0	167
20	167
0	148
0	4
0	11
0	11
258	3
3	3
0	0
0	0
1	1158
3	969
0	999
1	810
0	585
0	279
0	213
0	74
0	73
0	0
0	0
0	0
0	45
6	45
0	230
0	217
42	2
0	1
0	0
0	0
0	114
3	50
82	173
0	63
268	64
0	0
0	0
0	1
42	24
4	6
3	23
0	6
10917	3021
0	3017
0	0
130	150
2	150
0	149
0	6
0	0
5	6
0	0
0	0
0	0
67	3
0	2
650	0
1200	341
0	340
6	341
0	28
110	1507
0	1507
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
24	180
18	180
1	167
46	0
94	184
5	0
4	70
1	2
0	114
370	2811
0	801
0	2343
0	716
2043	716
0	0
0	0
0	0
1	1
0	52
0	0
1616	0
461	0
0	0
365	0
0	0
0	0
172	3
0	3
0	0
1	0
2	1553
319	1553
0	0
0	0
0	1551
0	178
7	329
0	83
107	332
0	296
0	7
0	22
0	25
7	26
0	24
0	13
0	1
0	0
184	0
137	151
0	151
0	0
83	0
107	16
0	15
0	0
3477	530
0	528
0	51
134	0
285	0
0	0
0	0
1	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1082	0
1259	18660
5	36
9	608
0	3514
9	9650
4	6601
0	2158
2	1184
15	2546
1	2623
0	5354
7	0
0	0
1464	5
0	4
193	7686
72	6851
196	6835
41	6851
12	3392
0	0
0	0
0	1204
94	1301
0	415
1	457
0	538
0	0
0	437
0	0
115	503
0	0
0	8
0	62
0	66
0	0
0	57
0	102
224	0
1277	1
0	0
1528	1
272	5
363	1
0	0
0	0
0	8
874	996
0	995
17	27
2	28
0	27
0	1
2	26
0	1
0	0
0	0
7	5
1	5
0	0
133	8
0	8
0	0
0	4
0	4
0	2
12	771
212	771
0	0
7	27
0	27
80	499
1	0
2	473
0	0
0	25
0	177
0	1
3	0
0	0
0	0
0	65
0	4
1	22
0	44
0	28
0	0
0	0
0	0
0	0
0	0
0	0
150	0
124	0
354	0
477	110
0	89
0	110
0	0
0	0
37	58
0	54
1	21
21	0
0	0
9	0
1	8
1	3006
0	34
1	483
10	20
19	2995
0	0
2540	1
0	0
0	0
0	0
40	171
0	10
0	171
988	0
0	0
41	3431
0	3448
4	533
6	449
7	3448
0	67
25	94
36	50
3	73
289	14
0	14
42	0
3	179
408	404
0	408
0	0
220	1980
18	1855
0	2021
1	44
0	13
0	55
0	209
0	85
0	0
289	0
6	36
0	8
0	36
0	0
727	278
43	148
1	129
301	0
0	1447
13	1472
0	25
0	0
0	0
0	0
2	0
576	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	10
0	10
0	8
0	0
0	0
0	11
0	0
0	0
538	506
0	506
0	0
202	63
2	16
2	15
0	29
3	32
0	3
0	1
23	38
0	37
9	1
280	0
0	0
48	21
0	1
0	7
0	21
4	12
0	3
3	12
0	0
0	1
0	0
0	1
0	0
0	57
0	0
0	0
11	57
1970	549
0	548
0	1
4	7
1	7
0	9
4	9
220	1
0	0
124	820
0	820
0	23
0	13
2	80
3	3
0	3
0	3
10017	11899
0	11898
18	0
68	1
0	1
0	0
0	0
0	0
49	12
12	12
705	328
6	328
0	0
202	31
0	0
0	0
0	31
1855	2
0	0
0	14
0	25
0	26
0	14
0	15
0	9
0	20
0	23
0	22
0	0
0	0
0	3
0	2215
3	215
695	2215
682	4922
75	372
3615	19
132	5005
16	0
0	0
0	0
0	0
23	87
8	87
372	2190
0	0
0	41
0	2160
0	0
24	0
0	0
0	72
5	72
914	0
0	6
13	390
0	10
0	0
0	389
0	0
0	1
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
13	60
0	24
0	60
0	31
0	29
1226	822
0	11
0	1
7	811
0	0
0	0
116	4713
0	5007
7	4798
20	368
25	208
1	2
203	1
352	3
4	3
0	0
0	0
0	0
0	0
31	0
3	220
25	309
4	280
17	543
42	543
0	54
0	54
210	4
1	4
688	1089
0	1089
0	581
0	518
0	30
3	26
0	30
0	112
1637	250
28	16
0	0
0	0
75	3
0	121
12	119
0	121
13	12
2	0
0	0
151	0
5	53
0	53
0	0
0	84
0	1162
23	1156
0	314
0	138
3	48
1	27
0	0
0	5
0	5
1101	1
0	0
50	16
0	16
128	0
1273	19
0	0
12	19
0	0
0	0
137	28
0	28
44	0
157	56
0	0
1	56
0	11
0	11
38	0
0	3
0	35
0	11
0	25
3	22
0	0
8	12
14	257
20	258
4	6
1	11
1482	0
576	2
773	0
0	7
71	646
15	646
0	152
1	18
9	35
0	35
0	23
0	0
2	0
0	0
0	30
1	32
0	26
0	0
0	4
85	4
0	0
0	0
0	0
4028	1070
0	84
0	1069
0	0
10	0
0	585
10	585
0	2540
0	2552
0	2540
0	2521
1	2514
0	87
0	0
0	46
0	22
0	30
0	0
2	645
0	0
0	3
0	3
0	3
58	886
11	712
7	453
0	78
0	0
0	0
0	0
392	2447
0	2288
0	506
0	1537
11	1248
0	28
1	561
0	0
0	0
3892	3209
0	2423
0	0
0	888
0	3208
0	0
1	260
0	39
132	299
104	0
0	0
398	23
0	7
0	23
0	74
18	74
0	0
0	0
38	141
133	141
0	141
0	0
158	360
1	147
0	244
0	0
0	0
0	0
1294	0
98	74
0	64
0	10
479	280
0	0
0	210
0	70
14	6
0	6
0	284
45	217
0	300
0	5
0	0
125	39
0	39
0	16
0	9
0	3
0	3
0	2
1	2
0	2
0	3
0	2
2798	8
0	0
0	8
0	24
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	28
0	28
0	28
358	125
0	125
523	0
0	0
0	0
0	0
1730	2
5	13949
38	1871
37	2693
0	83
1	2700
0	324
0	0
235	156
0	156
0	0
1435	267
13	263
9	36
0	0
3293	1
21	48
0	0
0	0
0	0
1	60
0	29
1	49
0	18
0	15
3	0
7	35
0	35
0	1
0	0
0	0
0	0
0	0
0	0
0	15
17	55
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	23
42	42
0	42
0	37
0	37
0	0
0	0
1	0
0	1
65	1
32	65
9	65
0	0
0	0
0	0
0	0
4	9
0	4
0	5
24	2
0	0
24	4
0	1
0	2
0	2
0	4
258	0
0	3
0	0
1	3
193	0
0	0
0	0
1	0
0	0
0	0
0	0
1581	77
4	38
5	49
0	2
3	2
0	0
0	2
5	183
187	195
0	195
2	32
0	32
152	0
0	74
29	74
27	0
0	0
3	0
0	0
0	0
1	8
0	8
0	8
4	0
10	223
238	223
0	0
0	159
0	3709
0	11
49	3718
1	527
0	0
0	3
8	27
0	22
16	25
0	0
26	21
0	21
0	0
0	0
0	0
0	17
284	17
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	836
80	836
0	11
0	448
0	51
0	238
40	40
3	40
560	586
0	587
0	614
0	392
0	419
2	1
55	17
0	17
104	0
303	0
162	0
0	0
2027	373
0	373
0	0
0	0
46	0
8	0
0	0
19	1204
16	1204
0	20
0	35
0	0
0	0
23	409
39	409
7	128
12	18
1	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
