"","age","animal.id","MouseID","Sex","Genotype","assay","experiment.date","Mass","Diet","Injection","start.date","injection.days","diet.time","Mass.Change"
"1",75,22128,"8148","M","fl/fl; +/+","Body Weight",2019-05-17,25.8,"Control Diet","AAV-GFP",2019-05-17,0,-2,-1.4
"2",75,22128,"8148","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.89,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.13
"3",75,22128,"8148","M","fl/fl; +/+","Lean Mass",2019-05-17,21.76,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.709999999999997
"4",75,22129,"8149","M","fl/fl; +/+","Body Weight",2019-05-17,23.6,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.599999999999998
"5",75,22129,"8149","M","fl/fl; +/+","Total Fat Mass",2019-05-17,2.16,"Control Diet","AAV-GFP",2019-05-17,0,-2,0.31
"6",75,22129,"8149","M","fl/fl; +/+","Lean Mass",2019-05-17,18.88,"Control Diet","AAV-GFP",2019-05-17,0,-2,-1.24
"7",75,22131,"8151","F","fl/fl; +/+","Body Weight",2019-05-17,19.4,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1.7
"8",75,22131,"8151","F","fl/fl; +/+","Total Fat Mass",2019-05-17,2.25,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,0.84
"9",75,22131,"8151","F","fl/fl; +/+","Lean Mass",2019-05-17,15.12,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-2.6
"10",75,22132,"8152","F","fl/fl; +/+","Body Weight",2019-05-17,19.4,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-2
"11",75,22132,"8152","F","fl/fl; +/+","Total Fat Mass",2019-05-17,2,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.04
"12",75,22132,"8152","F","fl/fl; +/+","Lean Mass",2019-05-17,15.24,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1.86
"13",75,22133,"8153","F","fl/fl; +/+","Body Weight",2019-05-17,20.7,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1.2
"14",75,22133,"8153","F","fl/fl; +/+","Total Fat Mass",2019-05-17,2.7,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,0.43
"15",75,22133,"8153","F","fl/fl; +/+","Lean Mass",2019-05-17,15.29,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-2.3
"16",75,22134,"8154","F","fl/fl; +/+","Body Weight",2019-05-17,23.5,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1
"17",75,22134,"8154","F","fl/fl; +/+","Total Fat Mass",2019-05-17,2.97,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,0.0900000000000003
"18",75,22134,"8154","F","fl/fl; +/+","Lean Mass",2019-05-17,18.18,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1.3
"19",66,22164,"8186","M","fl/fl; +/+","Body Weight",2019-05-17,19.9,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.700000000000003
"20",66,22164,"8186","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.49,"Control Diet","AAV-Cre",2019-05-17,0,-2,0.0600000000000001
"21",66,22164,"8186","M","fl/fl; +/+","Lean Mass",2019-05-17,16.11,"Control Diet","AAV-Cre",2019-05-17,0,-2,-1.04
"22",66,22165,"8187","M","fl/fl; +/+","Body Weight",2019-05-17,25.2,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.699999999999999
"23",66,22165,"8187","M","fl/fl; +/+","Total Fat Mass",2019-05-17,2.01,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.0600000000000001
"24",66,22165,"8187","M","fl/fl; +/+","Lean Mass",2019-05-17,20.48,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.989999999999998
"25",66,22166,"8188","M","fl/fl; +/+","Body Weight",2019-05-17,22.9,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.700000000000003
"26",66,22166,"8188","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.33,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.3
"27",66,22166,"8188","M","fl/fl; +/+","Lean Mass",2019-05-17,19.17,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.419999999999998
"28",66,22168,"8190","M","fl/fl; +/+","Body Weight",2019-05-17,24.2,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1
"29",66,22168,"8190","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.42,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-0.01
"30",66,22168,"8190","M","fl/fl; +/+","Lean Mass",2019-05-17,20.25,"Ketogenic Diet","AAV-GFP",2019-05-17,0,-2,-1.23
"31",66,22169,"8191","M","fl/fl; +/+","Body Weight",2019-05-17,24.2,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.400000000000002
"32",66,22169,"8191","M","fl/fl; +/+","Total Fat Mass",2019-05-17,2.19,"Control Diet","AAV-Cre",2019-05-17,0,-2,0.2
"33",66,22169,"8191","M","fl/fl; +/+","Lean Mass",2019-05-17,19.78,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.629999999999999
"34",66,22170,"8192","M","fl/fl; +/+","Body Weight",2019-05-17,25.1,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.199999999999999
"35",66,22170,"8192","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.79,"Control Diet","AAV-Cre",2019-05-17,0,-2,0.34
"36",66,22170,"8192","M","fl/fl; +/+","Lean Mass",2019-05-17,21.16,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.649999999999999
"37",66,22171,"8193","M","fl/fl; +/+","Body Weight",2019-05-17,25.4,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.400000000000002
"38",66,22171,"8193","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.64,"Control Diet","AAV-Cre",2019-05-17,0,-2,0.5
"39",66,22171,"8193","M","fl/fl; +/+","Lean Mass",2019-05-17,21.2,"Control Diet","AAV-Cre",2019-05-17,0,-2,-1.01
"40",66,22172,"8194","M","fl/fl; +/+","Body Weight",2019-05-17,24.6,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.899999999999999
"41",66,22172,"8194","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.46,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.21
"42",66,22172,"8194","M","fl/fl; +/+","Lean Mass",2019-05-17,20.63,"Control Diet","AAV-Cre",2019-05-17,0,-2,-1.12
"43",66,22173,"8195","F","fl/fl; +/+","Body Weight",2019-05-17,19.5,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.899999999999999
"44",66,22173,"8195","F","fl/fl; +/+","Total Fat Mass",2019-05-17,1.53,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.0900000000000001
"45",66,22173,"8195","F","fl/fl; +/+","Lean Mass",2019-05-17,15.82,"Control Diet","AAV-Cre",2019-05-17,0,-2,-1.44
"46",63,22241,"8263","M","fl/fl; +/+","Body Weight",2019-05-17,27.4,"Control Diet","AAV-GFP",2019-05-17,0,-2,0
"47",63,22241,"8263","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.82,"Control Diet","AAV-GFP",2019-05-17,0,-2,0.12
"48",63,22241,"8263","M","fl/fl; +/+","Lean Mass",2019-05-17,23.04,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.210000000000001
"49",63,22242,"8264","M","fl/fl; +/+","Body Weight",2019-05-17,26.6,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.599999999999998
"50",63,22242,"8264","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.45,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.15
"51",63,22242,"8264","M","fl/fl; +/+","Lean Mass",2019-05-17,22.75,"Control Diet","AAV-GFP",2019-05-17,0,-2,-0.52
"52",63,22243,"8265","F","fl/fl; +/+","Body Weight",2019-05-17,19.7,"Control Diet","AAV-Cre",2019-05-17,0,-2,0.300000000000001
"53",63,22243,"8265","F","fl/fl; +/+","Total Fat Mass",2019-05-17,1.89,"Control Diet","AAV-Cre",2019-05-17,0,-2,0.16
"54",63,22243,"8265","F","fl/fl; +/+","Lean Mass",2019-05-17,15.61,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.73
"55",63,22244,"8266","F","fl/fl; +/+","Body Weight",2019-05-17,21.1,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.299999999999997
"56",63,22244,"8266","F","fl/fl; +/+","Total Fat Mass",2019-05-17,2.3,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.0800000000000001
"57",63,22244,"8266","F","fl/fl; +/+","Lean Mass",2019-05-17,16.81,"Control Diet","AAV-Cre",2019-05-17,0,-2,-0.710000000000001
"58",56,22262,"8284","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.59,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.35
"59",56,22262,"8284","M","fl/fl; +/+","Lean Mass",2019-05-17,19.15,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.84
"60",56,22262,"8284","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.59,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.35
"61",56,22263,"8285","M","fl/fl; +/+","Body Weight",2019-05-17,22.4,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,0
"62",56,22263,"8285","M","fl/fl; +/+","Total Fat Mass",2019-05-17,1.03,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.34
"63",56,22263,"8285","M","fl/fl; +/+","Lean Mass",2019-05-17,19.12,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.599999999999998
"64",56,22264,"8286","F","fl/fl; +/+","Body Weight",2019-05-17,19.5,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.399999999999999
"65",56,22264,"8286","F","fl/fl; +/+","Total Fat Mass",2019-05-17,1.86,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,0.21
"66",56,22264,"8286","F","fl/fl; +/+","Lean Mass",2019-05-17,15.79,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.84
"67",56,22265,"8287","F","fl/fl; +/+","Body Weight",2019-05-17,19.7,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.600000000000001
"68",56,22265,"8287","F","fl/fl; +/+","Total Fat Mass",2019-05-17,0.93,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-1.18
"69",56,22265,"8287","F","fl/fl; +/+","Lean Mass",2019-05-17,16.74,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,0.139999999999997
"70",56,22266,"8288","F","fl/fl; +/+","Body Weight",2019-05-17,18.8,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-1
"71",56,22266,"8288","F","fl/fl; +/+","Total Fat Mass",2019-05-17,1.55,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.0999999999999999
"72",56,22266,"8288","F","fl/fl; +/+","Lean Mass",2019-05-17,15.14,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-1.36
"73",56,22267,"8289","F","fl/fl; +/+","Body Weight",2019-05-17,18.9,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,0.299999999999997
"74",56,22267,"8289","F","fl/fl; +/+","Total Fat Mass",2019-05-17,1.66,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.25
"75",56,22267,"8289","F","fl/fl; +/+","Lean Mass",2019-05-17,14.23,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.889999999999999
"76",56,22268,"8290","F","fl/fl; +/+","Body Weight",2019-05-17,19.8,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-1
"77",56,22268,"8290","F","fl/fl; +/+","Total Fat Mass",2019-05-17,1.25,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-0.4
"78",56,22268,"8290","F","fl/fl; +/+","Lean Mass",2019-05-17,16.1,"Ketogenic Diet","AAV-Cre",2019-05-17,0,-2,-1.22
"79",93,22128,"8148","M","fl/fl; +/+","Body Weight",2019-06-04,27.2,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"80",93,22128,"8148","M","fl/fl; +/+","Total Fat Mass",2019-06-04,2.02,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"81",93,22128,"8148","M","fl/fl; +/+","Lean Mass",2019-06-04,22.47,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"82",93,22129,"8149","M","fl/fl; +/+","Body Weight",2019-06-04,24.2,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"83",93,22129,"8149","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.85,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"84",93,22129,"8149","M","fl/fl; +/+","Lean Mass",2019-06-04,20.12,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"85",93,22131,"8151","F","fl/fl; +/+","Body Weight",2019-06-04,21.1,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"86",93,22131,"8151","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.41,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"87",93,22131,"8151","F","fl/fl; +/+","Lean Mass",2019-06-04,17.72,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"88",93,22132,"8152","F","fl/fl; +/+","Body Weight",2019-06-04,21.4,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"89",93,22132,"8152","F","fl/fl; +/+","Total Fat Mass",2019-06-04,2.04,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"90",93,22132,"8152","F","fl/fl; +/+","Lean Mass",2019-06-04,17.1,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"91",93,22133,"8153","F","fl/fl; +/+","Body Weight",2019-06-04,21.9,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"92",93,22133,"8153","F","fl/fl; +/+","Total Fat Mass",2019-06-04,2.27,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"93",93,22133,"8153","F","fl/fl; +/+","Lean Mass",2019-06-04,17.59,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"94",93,22134,"8154","F","fl/fl; +/+","Body Weight",2019-06-04,24.5,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"95",93,22134,"8154","F","fl/fl; +/+","Total Fat Mass",2019-06-04,2.88,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"96",93,22134,"8154","F","fl/fl; +/+","Lean Mass",2019-06-04,19.48,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"97",84,22164,"8186","M","fl/fl; +/+","Body Weight",2019-06-04,20.6,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"98",84,22164,"8186","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.43,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"99",84,22164,"8186","M","fl/fl; +/+","Lean Mass",2019-06-04,17.15,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"100",84,22165,"8187","M","fl/fl; +/+","Body Weight",2019-06-04,25.9,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"101",84,22165,"8187","M","fl/fl; +/+","Total Fat Mass",2019-06-04,2.07,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"102",84,22165,"8187","M","fl/fl; +/+","Lean Mass",2019-06-04,21.47,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"103",84,22166,"8188","M","fl/fl; +/+","Body Weight",2019-06-04,23.6,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"104",84,22166,"8188","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.63,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"105",84,22166,"8188","M","fl/fl; +/+","Lean Mass",2019-06-04,19.59,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"106",84,22168,"8190","M","fl/fl; +/+","Body Weight",2019-06-04,25.2,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"107",84,22168,"8190","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.43,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"108",84,22168,"8190","M","fl/fl; +/+","Lean Mass",2019-06-04,21.48,"Ketogenic Diet","AAV-GFP",2019-05-17,18,0,0
"109",84,22169,"8191","M","fl/fl; +/+","Body Weight",2019-06-04,24.6,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"110",84,22169,"8191","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.99,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"111",84,22169,"8191","M","fl/fl; +/+","Lean Mass",2019-06-04,20.41,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"112",84,22170,"8192","M","fl/fl; +/+","Body Weight",2019-06-04,25.3,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"113",84,22170,"8192","M","fl/fl; +/+","Lean Mass",2019-06-04,21.81,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"114",84,22170,"8192","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.45,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"115",84,22171,"8193","M","fl/fl; +/+","Body Weight",2019-06-04,25.8,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"116",84,22171,"8193","M","fl/fl; +/+","Lean Mass",2019-06-04,22.21,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"117",84,22171,"8193","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.14,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"118",84,22172,"8194","M","fl/fl; +/+","Body Weight",2019-06-04,25.5,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"119",84,22172,"8194","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.67,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"120",84,22172,"8194","M","fl/fl; +/+","Lean Mass",2019-06-04,21.75,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"121",84,22173,"8195","F","fl/fl; +/+","Body Weight",2019-06-04,20.4,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"122",84,22173,"8195","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.62,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"123",84,22173,"8195","F","fl/fl; +/+","Lean Mass",2019-06-04,17.26,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"124",81,22241,"8263","M","fl/fl; +/+","Body Weight",2019-06-04,27.4,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"125",81,22241,"8263","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.7,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"126",81,22241,"8263","M","fl/fl; +/+","Lean Mass",2019-06-04,23.25,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"127",81,22242,"8264","M","fl/fl; +/+","Body Weight",2019-06-04,27.2,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"128",81,22242,"8264","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.6,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"129",81,22242,"8264","M","fl/fl; +/+","Lean Mass",2019-06-04,23.27,"Control Diet","AAV-GFP",2019-05-17,18,0,0
"130",81,22243,"8265","F","fl/fl; +/+","Body Weight",2019-06-04,19.4,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"131",81,22243,"8265","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.73,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"132",81,22243,"8265","F","fl/fl; +/+","Lean Mass",2019-06-04,16.34,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"133",81,22244,"8266","F","fl/fl; +/+","Body Weight",2019-06-04,21.4,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"134",81,22244,"8266","F","fl/fl; +/+","Total Fat Mass",2019-06-04,2.38,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"135",81,22244,"8266","F","fl/fl; +/+","Lean Mass",2019-06-04,17.52,"Control Diet","AAV-Cre",2019-05-17,18,0,0
"136",74,22262,"8284","M","fl/fl; +/+","Body Weight",2019-06-04,24,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"137",74,22262,"8284","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.94,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"138",74,22262,"8284","M","fl/fl; +/+","Lean Mass",2019-06-04,19.99,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"139",74,22263,"8285","M","fl/fl; +/+","Body Weight",2019-06-04,22.4,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"140",74,22263,"8285","M","fl/fl; +/+","Total Fat Mass",2019-06-04,1.37,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"141",74,22263,"8285","M","fl/fl; +/+","Lean Mass",2019-06-04,19.72,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"142",74,22264,"8286","F","fl/fl; +/+","Body Weight",2019-06-04,19.9,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"143",74,22264,"8286","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.65,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"144",74,22264,"8286","F","fl/fl; +/+","Lean Mass",2019-06-04,16.63,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"145",74,22265,"8287","F","fl/fl; +/+","Body Weight",2019-06-04,20.3,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"146",74,22265,"8287","F","fl/fl; +/+","Total Fat Mass",2019-06-04,2.11,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"147",74,22265,"8287","F","fl/fl; +/+","Lean Mass",2019-06-04,16.6,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"148",74,22266,"8288","F","fl/fl; +/+","Body Weight",2019-06-04,19.8,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"149",74,22266,"8288","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.65,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"150",74,22266,"8288","F","fl/fl; +/+","Lean Mass",2019-06-04,16.5,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"151",74,22267,"8289","F","fl/fl; +/+","Body Weight",2019-06-04,18.6,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"152",74,22267,"8289","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.91,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"153",74,22267,"8289","F","fl/fl; +/+","Lean Mass",2019-06-04,15.12,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"154",74,22268,"8290","F","fl/fl; +/+","Body Weight",2019-06-04,20.8,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"155",74,22268,"8290","F","fl/fl; +/+","Total Fat Mass",2019-06-04,1.65,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"156",74,22268,"8290","F","fl/fl; +/+","Lean Mass",2019-06-04,17.32,"Ketogenic Diet","AAV-Cre",2019-05-17,18,0,0
"157",70,22322,"8344","M","fl/fl; +/+","Body Weight",2019-06-07,21.2,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-1
"158",70,22322,"8344","M","fl/fl; +/+","Total Fat Mass",2019-06-07,1.7,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-0.63
"159",70,22322,"8344","M","fl/fl; +/+","Lean Mass",2019-06-07,17.05,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-0.779999999999998
"160",70,22323,"8345","M","fl/fl; +/+","Body Weight",2019-06-07,23.7,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-0.699999999999999
"161",70,22323,"8345","M","fl/fl; +/+","Total Fat Mass",2019-06-07,1.76,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-1.23
"162",70,22323,"8345","M","fl/fl; +/+","Lean Mass",2019-06-07,18.84,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-0.120000000000001
"163",70,22324,"8346","M","fl/fl; +/+","Body Weight",2019-06-07,22.7,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-0.900000000000002
"164",70,22324,"8346","M","fl/fl; +/+","Total Fat Mass",2019-06-07,1.74,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-1.47
"165",70,22324,"8346","M","fl/fl; +/+","Lean Mass",2019-06-07,17.05,"Ketogenic Diet","AAV-Cre",2019-06-07,0,-2,-1.01
"166",70,22325,"8347","F","fl/fl; +/+","Body Weight",2019-06-07,20.3,"Control Diet","AAV-GFP",2019-06-07,0,-2,0.199999999999999
"167",70,22325,"8347","F","fl/fl; +/+","Total Fat Mass",2019-06-07,2.12,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.18
"168",70,22325,"8347","F","fl/fl; +/+","Lean Mass",2019-06-07,18.84,"Control Diet","AAV-GFP",2019-06-07,0,-2,3.2
"169",70,22326,"8348","F","fl/fl; +/+","Body Weight",2019-06-07,20.5,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.100000000000001
"170",70,22326,"8348","F","fl/fl; +/+","Total Fat Mass",2019-06-07,1.77,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.45
"171",70,22326,"8348","F","fl/fl; +/+","Lean Mass",2019-06-07,16.2,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.0600000000000023
"172",70,22327,"8349","F","fl/fl; +/+","Body Weight",2019-06-07,20.8,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.0999999999999979
"173",70,22327,"8349","F","fl/fl; +/+","Total Fat Mass",2019-06-07,2.13,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.0700000000000003
"174",70,22327,"8349","F","fl/fl; +/+","Lean Mass",2019-06-07,15.74,"Control Diet","AAV-GFP",2019-06-07,0,-2,-0.74
"175",100,22128,"8148","M","fl/fl; +/+","Body Weight",2019-06-11,25.9,"Control Diet","AAV-GFP",2019-05-17,25,1,-1.3
"176",100,22128,"8148","M","fl/fl; +/+","Lean Mass",2019-06-11,21.41,"Control Diet","AAV-GFP",2019-05-17,25,1,-1.06
"177",100,22128,"8148","M","fl/fl; +/+","Total Fat Mass",2019-06-11,2.22,"Control Diet","AAV-GFP",2019-05-17,25,1,0.2
"178",100,22129,"8149","M","fl/fl; +/+","Body Weight",2019-06-11,24,"Control Diet","AAV-GFP",2019-05-17,25,1,-0.199999999999999
"179",100,22129,"8149","M","fl/fl; +/+","Total Fat Mass",2019-06-11,1.95,"Control Diet","AAV-GFP",2019-05-17,25,1,0.0999999999999999
"180",100,22129,"8149","M","fl/fl; +/+","Lean Mass",2019-06-11,19.87,"Control Diet","AAV-GFP",2019-05-17,25,1,-0.25
"181",100,22131,"8151","F","fl/fl; +/+","Body Weight",2019-06-11,19.8,"Ketogenic Diet","AAV-GFP",2019-05-17,25,1,-1.3
"182",100,22131,"8151","F","fl/fl; +/+","Lean Mass",2019-06-11,15.9,"Ketogenic Diet","AAV-GFP",2019-05-17,25,1,-1.82
"183",100,22131,"8151","F","fl/fl; +/+","Total Fat Mass",2019-06-11,2.15,"Ketogenic Diet","AAV-GFP",2019-05-17,25,1,0.74
"184",100,22132,"8152","F","fl/fl; +/+","Body Weight",2019-06-11,21.2,"Ketogenic Diet","AAV-GFP",2019-05-17,25,1,-0.199999999999999
