# File Name: 2024-01-15 Slc16a1.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: Bridgeslab
# Instrument Serial Number: 272530351
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2024-01-15 05:23:09 PM UTC
# Run End Data/Time: 2024-01-15 07:10:50 PM UTC
# Run Duration: 107 minutes 41 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-01-15 11:58:28 PM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-01-15 11:58:38 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4"
"47","B23","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","88.70153045654297","76.52850341796875","62.903656005859375","71.50294494628906"
"48","B24","FALSE",,"Rplp0","UNKNOWN","SYBR","NFQ-MGB","NO_AMP","0.0","","","UNDETERMINED","0.0","","","TRUE","0.7266989469069179","TRUE","3","39","73.73652648925781","66.92410278320312","78.53872680664062","76.30514526367188"
"49","C1","FALSE","4088","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6368113489769593","","","23.26246366891891","0.9819718108878496","23.35055667174841","0.08894403098113296","TRUE","0.7266989469069179","TRUE","3","16","83.90359497070312","","",""
"50","C2","FALSE","1749","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6209495932379563","","","22.966848897277465","0.9753765518185402","22.967041922947235","0.02844118070346816","TRUE","0.7266989469069179","TRUE","3","15","83.67914581298828","","",""
"51","C3","FALSE","4111","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.635376586308919","","","21.502575139134457","0.9591988441971968","21.535046485806827","0.08052445853248826","TRUE","0.7266989469069179","TRUE","3","15","83.90359497070312","","",""
"52","C4","FALSE","4102","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6259082675564474","","","23.378825402478512","0.9812155046448349","23.230046584761993","0.14250971639970675","TRUE","0.7266989469069179","TRUE","3","16","83.67914581298828","","",""
"53","C5","FALSE","1744","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6208567621125474","","","25.1462903746267","0.9855409634386255","24.778571456262245","0.47361713186996124","TRUE","0.7266989469069179","TRUE","3","18","83.82551574707031","","",""
"54","C6","FALSE","4090","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6107286845154465","","","23.211441340059444","0.9687867642859124","22.791459401813608","0.4800253804541378","TRUE","0.7266989469069179","TRUE","3","15","83.713134765625","","",""
"55","C7","FALSE","4088","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6300436081275544","","","23.348878368229883","0.9769323926584356","23.35055667174841","0.08894403098113296","TRUE","0.7266989469069179","TRUE","3","16","83.93790435791016","","",""
"56","C8","FALSE","1749","Rplp0","UNKNOWN","SYBR","NFQ-MGB","AMP","1.6276404100859867","","","22.99557912521658","0.9780284376972251","22.967041922947235","0.02844118070346816","TRUE","0.7266989469069179","TRUE","3","16","83.93790435791016","","",""
